SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
50,53,25,Washington,Grant County,2016,94221,47811,46410,44163,42914,947,734,1085,1055,477,506,77,80,1062,1121,45137,43962,1245,1038,1629,1650,753,772,145,145,27675,27618,25617,25568,482,366,382,404,382,426,38,48,774,806,26331,26322,704,590,739,804,610,638,87,93,20136,18792,18546,17346,465,368,703,651,95,80,39,32,288,315,18806,17640,541,448,890,846,143,134,58,52
50,53,27,Washington,Grays Harbor County,2016,71531,36661,34870,31860,30732,739,248,2106,1838,477,565,133,85,1346,1402,33107,32039,1008,512,2879,2689,841,912,246,180,32860,31701,28862,28266,665,207,1626,1446,429,520,114,74,1164,1188,29941,29375,900,427,2267,2151,767,831,213,157,3801,3169,2998,2466,74,41,480,392,48,45,19,11,182,214,3166,2664,108,85,612,538,74,81,33,23
50,53,29,Washington,Island County,2016,81692,40662,41030,35114,35178,1482,972,434,435,1572,2408,195,172,1865,1865,36779,36870,2003,1468,1052,1076,2460,3269,388,369,37597,37958,32658,32626,1335,898,310,297,1506,2335,166,159,1622,1643,34122,34119,1784,1330,797,830,2319,3126,335,334,3065,3072,2456,2552,147,74,124,138,66,73,29,13,243,222,2657,2751,219,138,255,246,141,143,53,35
50,53,31,Washington,Jefferson County,2016,30910,15202,15708,13908,14360,228,83,333,368,198,378,46,38,489,481,14352,14814,315,169,616,648,324,497,94,67,14608,15143,13456,13928,217,74,275,313,187,372,43,34,430,422,13848,14325,288,136,520,560,308,483,84,63,594,565,452,432,11,9,58,55,11,6,3,4,59,59,504,489,27,33,96,88,16,14,10,4
50,53,33,Washington,King County,2016,2166350,1084724,1081626,750518,735708,75171,71376,11400,11058,184790,199405,9204,9281,53641,54798,798208,784544,92592,89004,25177,25796,214202,228967,14690,14896,976857,982299,661523,654619,71267,67417,6595,6802,182170,196876,8621,8723,46681,47862,703156,697398,86129,82544,17246,18507,208717,223489,13397,13548,107867,99327,88995,81089,3904,3959,4805,4256,2620,2529,583,558,6960,6936,95052,87146,6463,6460,7931,7289,5485,5478,1293,1348
50,53,35,Washington,Kitsap County,2016,263142,134614,128528,112551,106223,4773,3075,2336,2270,5849,8099,1297,1278,7808,7583,119684,113162,6863,5071,4795,4742,9702,11767,2404,2349,124026,119293,104232,99000,4401,2775,1808,1848,5569,7794,1173,1164,6843,6712,110510,105168,6215,4518,3767,3883,9076,11145,2149,2106,10588,9235,8319,7223,372,300,528,422,280,305,124,114,965,871,9174,7994,648,553,1028,859,626,622,255,243
50,53,37,Washington,Kittitas County,2016,44922,22712,22210,20810,20471,293,221,289,274,489,518,42,49,789,677,21540,21102,465,376,615,558,810,767,105,103,20727,20282,19059,18802,251,193,218,217,461,482,38,46,700,542,19711,19307,406,315,495,435,753,693,93,89,1985,1928,1751,1669,42,28,71,57,28,36,4,3,89,135,1829,1795,59,61,120,123,57,74,12,14
50,53,39,Washington,Klickitat County,2016,21286,10778,10508,10007,9778,62,53,310,255,73,116,26,19,300,287,10285,10045,108,105,493,432,143,182,53,34,9418,9275,8807,8669,40,41,240,195,69,108,19,12,243,250,9033,8901,71,80,389,353,127,169,42,25,1360,1233,1200,1109,22,12,70,60,4,8,7,7,57,37,1252,1144,37,25,104,79,16,13,11,9
50,53,41,Washington,Lewis County,2016,76693,38398,38295,35456,35585,412,221,784,675,371,527,108,77,1267,1210,36636,36718,704,468,1495,1384,671,804,198,156,34283,34665,31892,32433,342,167,559,471,341,493,78,59,1071,1042,32899,33413,588,372,1132,1068,610,745,158,127,4115,3630,3564,3152,70,54,225,204,30,34,30,18,196,168,3737,3305,116,96,363,316,61,59,40,29
50,53,43,Washington,Lincoln County,2016,10335,5221,5114,4931,4832,24,21,109,95,16,33,8,6,133,127,5051,4954,54,49,181,170,50,53,20,17,5056,4933,4790,4678,22,19,99,77,16,33,7,6,122,120,4899,4793,49,46,167,147,48,53,17,16,165,181,141,154,2,2,10,18,0,0,1,0,11,7,152,161,5,3,14,23,2,0,3,1
50,53,45,Washington,Mason County,2016,62142,32086,30056,28269,26565,602,203,1574,1362,265,505,130,135,1246,1286,29377,27753,848,440,2262,2102,637,861,276,250,28770,27430,25806,24600,553,157,982,958,229,470,112,116,1088,1129,26769,25646,767,364,1565,1595,573,792,243,220,3316,2626,2463,1965,49,46,592,404,36,35,18,19,158,157,2608,2107,81,76,697,507,64,69,33,30
50,53,47,Washington,Okanogan County,2016,41579,20901,20678,17149,16774,210,156,2714,2754,164,325,56,47,608,622,17713,17360,321,257,3143,3201,257,419,86,75,16496,16853,13486,13658,154,106,2210,2264,119,284,23,21,504,520,13955,14147,241,187,2570,2639,195,365,48,45,4405,3825,3663,3116,56,50,504,490,45,41,33,26,104,102,3758,3213,80,70,573,562,62,54,38,30
50,53,49,Washington,Pacific County,2016,21285,10694,10591,9548,9594,145,95,313,298,225,227,17,27,446,350,9962,9923,224,150,597,538,319,292,43,48,9604,9625,8655,8808,104,56,245,228,214,214,10,17,376,302,9003,9091,169,99,481,439,297,272,34,36,1090,966,893,786,41,39,68,70,11,13,7,10,70,48,959,832,55,51,116,99,22,20,9,12
50,53,51,Washington,Pend Oreille County,2016,13131,6686,6445,6101,5901,57,37,283,226,39,81,12,9,194,191,6279,6073,103,79,397,340,83,118,22,29,6440,6224,5926,5740,56,36,257,200,39,80,12,9,150,159,6062,5883,96,68,343,296,72,112,20,27,246,221,175,161,1,1,26,26,0,1,0,0,44,32,217,190,7,11,54,44,11,6,2,2
50,53,53,Washington,Pierce County,2016,862895,430482,432413,326445,325651,34997,29811,7646,7588,24900,32426,6769,6839,29725,30098,352640,352256,47640,42417,15587,16105,38025,45430,10352,10457,382985,388314,290209,292492,32340,27187,5004,5172,23735,31249,6217,6341,25480,25873,312690,315400,43103,37967,11118,11865,35439,42799,9315,9424,47497,44099,36236,33159,2657,2624,2642,2416,1165,1177,552,498,4245,4225,39950,36856,4537,4450,4469,4240,2586,2631,1037,1033
50,53,55,Washington,San Juan County,2016,16309,7879,8430,7432,7955,63,52,78,69,92,153,9,15,205,186,7625,8128,101,85,197,171,143,203,19,32,7373,7944,7005,7515,50,46,48,54,86,148,7,14,177,167,7170,7670,83,76,150,143,133,196,15,29,506,486,427,440,13,6,30,15,6,5,2,1,28,19,455,458,18,9,47,28,10,7,4,3
50,53,57,Washington,Skagit County,2016,123603,61178,62425,55529,56676,695,503,1672,1706,1251,1486,211,181,1820,1873,57179,58372,1154,972,2584,2669,1816,2042,367,346,49628,51387,45467,47008,499,341,983,1091,1132,1382,162,120,1385,1445,46734,48324,855,711,1622,1786,1605,1846,279,250,11550,11038,10062,9668,196,162,689,615,119,104,49,61,435,428,10445,10048,299,261,962,883,211,196,88,96
50,53,59,Washington,Skamania County,2016,11581,5895,5686,5520,5282,46,24,108,120,43,71,5,14,173,175,5682,5445,84,69,209,216,76,103,18,32,5530,5328,5209,4986,39,22,83,84,43,70,5,13,151,153,5350,5128,69,62,173,167,73,98,16,30,365,358,311,296,7,2,25,36,0,1,0,1,22,22,332,317,15,7,36,49,3,5,2,2
50,53,61,Washington,Snohomish County,2016,787110,394636,392474,313084,309760,14888,11468,6332,6271,39411,44620,2616,2337,18305,18018,329852,326336,20022,16504,11755,11870,48542,53409,4715,4341,353735,354886,278632,278256,13816,10449,4381,4475,38618,43839,2392,2158,15896,15709,293203,292724,18237,14822,8634,8958,46876,51764,4216,3889,40901,37588,34452,31504,1072,1019,1951,1796,793,781,224,179,2409,2309,36649,33612,1785,1682,3121,2912,1666,1645,499,452
50,53,63,Washington,Spokane County,2016,496889,246488,250401,220340,224392,5650,4014,4388,4452,5176,6492,1275,1384,9659,9667,229359,233457,9043,7319,8020,8276,8582,9805,2123,2193,232300,237093,208853,213679,5319,3719,3458,3582,4985,6291,1191,1294,8494,8528,216799,221700,8319,6654,6431,6767,8110,9306,1941,2003,14188,13308,11487,10713,331,295,930,870,191,201,84,90,1165,1139,12560,11757,724,665,1589,1509,472,499,182,190
50,53,65,Washington,Stevens County,2016,44141,21904,22237,19658,19836,124,87,1284,1324,114,204,38,49,686,737,20293,20523,234,215,1744,1810,250,349,83,103,21089,21423,19075,19238,113,84,1139,1177,112,198,30,40,620,686,19650,19877,209,197,1553,1632,237,338,71,90,815,814,583,598,11,3,145,147,2,6,8,9,66,51,643,646,25,18,191,178,13,11,12,13
50,53,67,Washington,Thurston County,2016,273714,133814,139900,110522,115397,5180,4201,2472,2411,7174,9166,1258,1290,7208,7435,117185,122274,7456,6484,4827,4944,10385,12409,2133,2206,121715,128260,101065,106165,4673,3794,1796,1782,6894,8944,1131,1181,6156,6394,106758,112089,6607,5756,3603,3785,9764,11841,1880,1957,12099,11640,9457,9232,507,407,676,629,280,222,127,109,1052,1041,10427,10185,849,728,1224,1159,621,568,253,249
50,53,69,Washington,Wahkiakum County,2016,4161,2103,2058,1959,1886,14,10,45,31,21,47,6,3,58,81,2014,1959,26,37,78,76,32,61,11,7,2014,1949,1889,1795,9,6,42,25,21,46,6,3,47,74,1934,1862,16,30,68,65,32,60,11,7,89,109,70,91,5,4,3,6,0,1,0,0,11,7,80,97,10,7,10,11,0,1,0,0
50,53,71,Washington,Walla Walla County,2016,60008,30685,29323,27949,27185,1018,323,451,357,368,593,144,92,755,773,28598,27873,1208,534,773,688,634,875,250,159,24087,23183,21833,21479,924,242,275,184,322,565,125,76,608,637,22354,22048,1068,419,503,436,559,814,218,130,6598,6140,6116,5706,94,81,176,173,46,28,19,16,147,136,6244,5825,140,115,270,252,75,61,32,29
50,53,73,Washington,Whatcom County,2016,216417,107347,109070,93213,94939,1540,1078,3744,3500,4434,5183,344,307,4072,4063,96937,98655,2579,2088,5366,5199,6278,6990,731,699,97041,99360,84829,87032,1323,851,2829,2738,4306,5032,280,241,3474,3466,88020,90225,2195,1713,4092,4098,5957,6633,606,566,10306,9710,8384,7907,217,227,915,762,128,151,64,66,598,597,8917,8430,384,375,1274,1101,321,357,125,133
50,53,75,Washington,Whitman County,2016,48824,24912,23912,20929,20157,645,528,165,188,2098,1959,69,61,1006,1019,21863,21089,889,797,441,515,2625,2472,166,163,23401,22396,19646,18899,594,497,124,124,2081,1931,59,55,897,890,20482,19715,803,730,349,382,2578,2395,140,138,1511,1516,1283,1258,51,31,41,64,17,28,10,6,109,129,1381,1374,86,67,92,133,47,77,26,25
50,53,77,Washington,Yakima County,2016,249327,124810,124517,109168,108915,2068,1689,8188,8116,1690,1991,312,316,3384,3490,112281,112134,2891,2494,10162,10204,2666,3006,575,633,62279,65141,53233,55859,1148,855,4586,4681,1215,1534,105,85,1992,2127,55095,57840,1651,1365,5582,5825,1856,2204,253,274,62531,59376,55935,53056,920,834,3602,3435,475,457,207,231,1392,1363,57186,54294,1240,1129,4580,4379,810,802,322,359
50,54,1,West Virginia,Barbour County,2016,16749,8187,8562,7845,8287,112,75,55,47,15,24,4,0,156,129,7997,8409,186,140,120,110,43,37,6,5,8091,8487,7767,8220,107,74,54,46,14,22,4,0,145,125,7908,8338,180,138,116,108,34,33,4,3,96,75,78,67,5,1,1,1,1,2,0,0,11,4,89,71,6,2,4,2,9,4,2,2
50,54,3,West Virginia,Berkeley County,2016,113489,56158,57331,49430,50767,4454,4091,147,147,469,705,34,23,1624,1598,50991,52310,5533,5155,505,535,757,1013,87,68,53710,55033,47339,48855,4277,3879,110,110,447,693,19,12,1518,1484,48803,50296,5296,4873,428,445,717,974,62,50,2448,2298,2091,1912,177,212,37,37,22,12,15,11,106,114,2188,2014,237,282,77,90,40,39,25,18
50,54,5,West Virginia,Boone County,2016,22809,11372,11437,11149,11266,98,62,19,18,14,16,1,0,91,75,11236,11340,149,107,55,45,21,22,3,0,11294,11376,11076,11210,98,62,18,16,14,16,1,0,87,72,11160,11281,145,105,53,42,21,22,2,0,78,61,73,56,0,0,1,2,0,0,0,0,4,3,76,59,4,2,2,3,0,0,1,0
50,54,7,West Virginia,Braxton County,2016,14323,7226,7097,7025,6949,67,25,31,27,17,20,0,4,86,72,7108,7020,112,59,69,58,27,29,0,5,7161,7050,6970,6911,66,25,30,22,16,20,0,4,79,68,7046,6978,111,59,63,49,24,29,0,5,65,47,55,38,1,0,1,5,1,0,0,0,7,4,62,42,1,0,6,9,3,0,0,0
50,54,9,West Virginia,Brooke County,2016,22663,11113,11550,10712,11184,191,128,24,13,41,62,2,1,143,162,10852,11342,268,219,75,68,63,83,11,5,11005,11456,10624,11106,184,122,21,11,41,62,2,1,133,154,10755,11257,255,212,67,59,60,82,9,4,108,94,88,78,7,6,3,2,0,0,0,0,10,8,97,85,13,7,8,9,3,1,2,1
50,54,11,West Virginia,Cabell County,2016,95681,46843,48838,42581,44723,2460,2256,124,109,669,630,14,8,995,1112,43552,45802,3058,2933,397,426,832,810,42,40,46142,48201,42020,44196,2400,2209,90,89,665,628,6,4,961,1075,42960,45243,2978,2863,350,388,821,802,33,31,701,637,561,527,60,47,34,20,4,2,8,4,34,37,592,559,80,70,47,38,11,8,9,9
50,54,13,West Virginia,Calhoun County,2016,7374,3659,3715,3604,3643,12,6,11,20,3,10,2,1,27,35,3631,3676,20,21,30,39,5,13,2,1,3617,3671,3565,3608,11,6,11,12,3,10,2,1,25,34,3590,3640,18,20,29,31,5,13,2,1,42,44,39,35,1,0,0,8,0,0,0,0,2,1,41,36,2,1,1,8,0,0,0,0
50,54,15,West Virginia,Clay County,2016,8829,4433,4396,4359,4319,11,8,11,14,3,6,0,3,49,46,4407,4364,27,26,39,36,8,12,1,4,4397,4363,4327,4292,11,7,11,14,2,4,0,3,46,43,4372,4334,26,23,38,35,6,10,1,4,36,33,32,27,0,1,0,0,1,2,0,0,3,3,35,30,1,3,1,1,2,2,0,0
50,54,17,West Virginia,Doddridge County,2016,8576,4698,3878,4470,3781,138,19,16,11,10,21,3,3,61,43,4527,3823,169,36,46,33,15,27,3,5,4653,3838,4430,3745,138,18,16,11,10,21,1,1,58,42,4484,3786,167,35,46,32,14,26,1,2,45,40,40,36,0,1,0,0,0,0,2,2,3,1,43,37,2,1,0,1,1,1,2,3
50,54,19,West Virginia,Fayette County,2016,44179,22254,21925,20708,20624,1101,862,59,53,38,62,3,8,345,316,21037,20932,1307,1041,191,174,61,87,13,15,21967,21698,20463,20428,1080,851,54,51,35,62,3,5,332,301,20780,20723,1276,1025,183,162,57,84,12,10,287,227,245,196,21,11,5,2,3,0,0,3,13,15,257,209,31,16,8,12,4,3,1,5
50,54,21,West Virginia,Gilmer County,2016,8134,4825,3309,3806,3186,837,36,61,12,36,24,3,5,82,46,3875,3231,873,55,106,34,51,30,7,6,4422,3265,3502,3151,788,36,21,10,32,24,3,5,76,39,3567,3190,823,52,63,27,44,29,6,6,403,44,304,35,49,0,40,2,4,0,0,0,6,7,308,41,50,3,43,7,7,1,1,0
50,54,23,West Virginia,Grant County,2016,11602,5797,5805,5655,5680,74,50,9,8,9,10,1,1,49,56,5704,5735,100,75,25,34,17,17,2,2,5711,5745,5589,5629,58,42,8,8,9,10,0,1,47,55,5636,5683,82,66,24,33,17,17,1,1,86,60,66,51,16,8,1,0,0,0,1,0,2,1,68,52,18,9,1,1,0,0,1,1
50,54,25,West Virginia,Greenbrier County,2016,35532,17328,18204,16312,17234,556,470,72,62,75,116,4,3,309,319,16610,17543,733,650,181,180,114,145,14,11,16961,17881,16011,16936,540,464,49,52,75,114,4,2,282,313,16284,17239,701,639,149,169,110,143,10,10,367,323,301,298,16,6,23,10,0,2,0,1,27,6,326,304,32,11,32,11,4,2,4,1
50,54,27,West Virginia,Hampshire County,2016,23316,11864,11452,11484,11139,173,111,30,23,30,38,7,7,140,134,11615,11265,242,176,86,81,55,56,13,10,11692,11289,11333,11003,163,103,30,20,29,38,7,7,130,118,11457,11116,226,157,81,74,51,54,13,8,172,163,151,136,10,8,0,3,1,0,0,0,10,16,158,149,16,19,5,7,4,2,0,2
50,54,29,West Virginia,Hancock County,2016,29662,14467,15195,13744,14513,425,334,23,30,58,64,2,4,215,250,13947,14758,553,478,87,113,86,90,10,11,14194,15000,13498,14349,415,330,19,29,57,59,1,3,204,230,13691,14574,535,463,82,105,83,83,8,9,273,195,246,164,10,4,4,1,1,5,1,1,11,20,256,184,18,15,5,8,3,7,2,2
50,54,31,West Virginia,Hardy County,2016,13812,6966,6846,6472,6486,294,186,22,12,76,59,2,2,100,101,6566,6585,350,240,59,51,88,67,5,4,6577,6583,6145,6270,255,161,22,7,73,51,0,0,82,94,6222,6362,302,211,51,45,83,59,1,0,389,263,327,216,39,25,0,5,3,8,2,2,18,7,344,223,48,29,8,6,5,8,4,4
50,54,33,West Virginia,Harrison County,2016,68349,33551,34798,32009,33449,683,486,87,59,179,239,13,5,580,560,32565,33995,988,770,292,276,268,311,31,20,32991,34259,31510,32963,662,468,79,53,174,232,11,5,555,538,32044,33490,949,738,277,260,258,301,28,19,560,539,499,486,21,18,8,6,5,7,2,0,25,22,521,505,39,32,15,16,10,10,3,1
50,54,35,West Virginia,Jackson County,2016,29188,14435,14753,14111,14452,98,57,43,26,36,56,7,6,140,156,14245,14607,161,128,104,87,59,76,11,11,14306,14631,13999,14350,93,55,40,20,34,49,3,6,137,151,14130,14500,155,122,99,80,57,69,7,11,129,122,112,102,5,2,3,6,2,7,4,0,3,5,115,107,6,6,5,7,2,7,4,0
50,54,37,West Virginia,Jefferson County,2016,55979,27702,28277,24596,25133,1827,1769,94,91,398,553,15,30,772,701,25321,25798,2273,2161,307,282,579,710,51,64,26156,26771,23226,23763,1760,1713,71,72,377,538,9,22,713,663,23898,24392,2171,2087,262,252,539,686,44,50,1546,1506,1370,1370,67,56,23,19,21,15,6,8,59,38,1423,1406,102,74,45,30,40,24,7,14
50,54,39,West Virginia,Kanawha County,2016,186196,89775,96421,79237,85867,7073,7103,180,167,1080,1116,29,23,2176,2145,81331,87940,8479,8505,789,773,1423,1436,79,75,88752,95429,78370,85056,7009,7019,149,139,1072,1102,19,18,2133,2095,80427,87081,8387,8396,737,717,1411,1412,66,62,1023,992,867,811,64,84,31,28,8,14,10,5,43,50,904,859,92,109,52,56,12,24,13,13
50,54,41,West Virginia,Lewis County,2016,16289,8137,8152,7934,7944,63,37,21,26,29,49,2,0,88,96,8017,8038,97,81,70,73,45,59,3,2,8018,8054,7830,7864,56,34,20,16,29,47,2,0,81,93,7906,7955,87,77,64,62,44,56,3,2,119,98,104,80,7,3,1,10,0,2,0,0,7,3,111,83,10,4,6,11,1,3,0,0
50,54,43,West Virginia,Lincoln County,2016,21108,10498,10610,10343,10451,37,24,14,15,15,22,0,0,89,98,10428,10548,72,60,61,66,29,36,2,3,10420,10546,10269,10393,37,23,14,14,15,22,0,0,85,94,10352,10486,70,57,59,62,27,36,2,3,78,64,74,58,0,1,0,1,0,0,0,0,4,4,76,62,2,3,2,4,2,0,0,0
50,54,45,West Virginia,Logan County,2016,33674,16535,17139,16014,16578,301,320,20,23,50,48,1,1,149,169,16157,16745,377,404,83,90,75,69,4,6,16396,16982,15895,16439,292,317,16,18,50,48,0,1,143,159,16033,16596,366,397,73,79,72,68,3,6,139,157,119,139,9,3,4,5,0,0,1,0,6,10,124,149,11,7,10,11,3,1,1,0
50,54,47,West Virginia,McDowell County,2016,19192,9384,9808,8451,8777,787,873,22,18,9,17,0,0,115,123,8565,8896,857,934,56,68,23,29,1,7,9210,9748,8289,8724,780,869,20,17,9,17,0,0,112,121,8400,8841,847,929,54,67,23,29,1,6,174,60,162,53,7,4,2,1,0,0,0,0,3,2,165,55,10,5,2,1,0,0,0,1
50,54,49,West Virginia,Marion County,2016,56504,27851,28653,26099,27055,999,880,68,64,158,192,6,3,521,459,26599,27499,1316,1144,251,217,230,254,21,21,27472,28326,25816,26779,980,869,59,58,151,185,6,2,460,433,26260,27197,1253,1122,211,200,211,239,16,18,379,327,283,276,19,11,9,6,7,7,0,1,61,26,339,302,63,22,40,17,19,15,5,3
50,54,51,West Virginia,Marshall County,2016,31720,15645,16075,15258,15706,135,100,35,38,45,54,1,0,171,177,15423,15874,217,187,108,113,73,74,6,10,15505,15900,15137,15548,131,97,28,35,45,51,1,0,163,169,15295,15710,207,180,98,107,70,71,5,7,140,175,121,158,4,3,7,3,0,3,0,0,8,8,128,164,10,7,10,6,3,3,1,3
50,54,53,West Virginia,Mason County,2016,26938,13006,13932,12694,13576,105,120,25,23,31,44,7,6,144,163,12832,13734,171,194,94,105,51,57,9,9,12909,13851,12608,13499,103,120,24,22,30,43,7,6,137,161,12741,13656,165,192,88,102,49,56,9,9,97,81,86,77,2,0,1,1,1,1,0,0,7,2,91,78,6,2,6,3,2,1,0,0
50,54,55,West Virginia,Mercer County,2016,60632,29030,31602,26442,28880,1809,1929,82,81,176,199,3,2,518,511,26949,29376,2148,2241,230,244,231,247,14,18,28652,31277,26157,28641,1772,1886,63,69,174,194,3,0,483,487,26631,29115,2088,2185,197,225,223,237,13,10,378,325,285,239,37,43,19,12,2,5,0,2,35,24,318,261,60,56,33,19,8,10,1,8
50,54,57,West Virginia,Mineral County,2016,27375,13614,13761,12936,13037,400,388,32,21,61,107,1,1,184,207,13118,13240,530,507,74,92,82,130,5,5,13503,13638,12839,12929,394,381,26,20,61,107,1,1,182,200,13019,13125,522,497,67,85,82,130,5,5,111,123,97,108,6,7,6,1,0,0,0,0,2,7,99,115,8,10,7,7,0,0,0,0
50,54,59,West Virginia,Mingo County,2016,24716,12169,12547,11739,12130,238,220,21,7,32,37,1,2,138,151,11876,12279,314,298,61,68,50,50,10,5,12048,12477,11640,12069,222,218,17,6,32,37,0,0,137,147,11776,12214,298,295,57,66,49,48,9,2,121,70,99,61,16,2,4,1,0,0,1,2,1,4,100,65,16,3,4,2,1,2,1,3
50,54,61,West Virginia,Monongalia County,2016,105643,54574,51069,48586,46517,2600,1506,107,122,2041,1828,26,21,1214,1075,49752,47543,3247,2090,374,379,2417,2146,70,58,53359,50026,47576,45629,2527,1455,78,94,2012,1811,15,15,1151,1022,48685,46607,3144,2011,314,321,2364,2117,53,48,1215,1043,1010,888,73,51,29,28,29,17,11,6,63,53,1067,936,103,79,60,58,53,29,17,10
50,54,63,West Virginia,Monroe County,2016,13487,6734,6753,6538,6542,60,48,22,23,8,17,3,3,103,120,6639,6658,90,90,76,92,30,37,9,6,6667,6698,6482,6498,60,46,20,21,8,17,3,3,94,113,6574,6608,88,85,69,86,28,34,7,6,67,55,56,44,0,2,2,2,0,0,0,0,9,7,65,50,2,5,7,6,2,3,2,0
50,54,65,West Virginia,Morgan County,2016,17626,8775,8851,8500,8585,83,48,33,27,23,47,6,1,130,143,8621,8714,135,109,98,97,47,77,10,10,8639,8719,8384,8481,81,43,27,22,22,47,6,1,119,125,8495,8595,127,95,88,83,44,73,9,7,136,132,116,104,2,5,6,5,1,0,0,0,11,18,126,119,8,14,10,14,3,4,1,3
50,54,67,West Virginia,Nicholas County,2016,25381,12457,12924,12207,12607,35,80,39,49,41,46,4,1,131,141,12336,12743,70,122,120,140,57,66,8,5,12349,12828,12109,12520,31,78,36,48,41,45,3,1,129,136,12236,12652,64,116,117,135,57,64,7,5,108,96,98,87,4,2,3,1,0,1,1,0,2,5,100,91,6,6,3,5,0,2,1,0
50,54,69,West Virginia,Ohio County,2016,42629,20514,22115,19081,20689,798,737,38,32,161,200,4,4,432,453,19495,21115,1086,1048,139,150,226,263,23,22,20257,21891,18866,20509,779,716,36,29,159,199,3,2,414,436,19263,20921,1057,1018,129,139,219,259,19,18,257,224,215,180,19,21,2,3,2,1,1,2,18,17,232,194,29,30,10,11,7,4,4,4
50,54,71,West Virginia,Pendleton County,2016,6977,3518,3459,3383,3330,71,68,12,8,6,6,3,3,43,44,3422,3373,94,86,29,30,13,12,4,5,3484,3413,3350,3292,71,65,12,6,6,6,3,3,42,41,3389,3332,93,83,28,25,13,12,4,5,34,46,33,38,0,3,0,2,0,0,0,0,1,3,33,41,1,3,1,5,0,0,0,0
50,54,73,West Virginia,Pleasants County,2016,7490,4051,3439,3869,3384,112,7,12,3,9,4,0,0,49,41,3917,3422,131,26,37,25,16,12,0,1,4011,3404,3835,3351,110,6,10,3,9,4,0,0,47,40,3881,3388,128,24,34,25,16,12,0,1,40,35,34,33,2,1,2,0,0,0,0,0,2,1,36,34,3,2,3,0,0,0,0,0
50,54,75,West Virginia,Pocahontas County,2016,8528,4369,4159,4237,4037,58,42,12,16,9,6,0,0,53,58,4284,4090,80,61,44,49,15,19,2,3,4305,4089,4179,3971,55,39,10,15,9,6,0,0,52,58,4225,4024,77,58,42,48,15,19,1,3,64,70,58,66,3,3,2,1,0,0,0,0,1,0,59,66,3,3,2,1,0,0,1,0
50,54,77,West Virginia,Preston County,2016,33760,17336,16424,16837,16068,282,109,33,50,21,40,5,3,158,154,16981,16216,350,165,121,137,41,57,9,14,17093,16240,16619,15894,273,104,28,50,20,40,5,3,148,149,16754,16037,336,159,108,134,38,56,8,14,243,184,218,174,9,5,5,0,1,0,0,0,10,5,227,179,14,6,13,3,3,1,1,0
50,54,79,West Virginia,Putnam County,2016,56675,27814,28861,26875,27875,312,302,70,74,195,256,11,20,351,334,27207,28196,495,472,203,203,260,310,20,38,27468,28568,26570,27620,300,293,61,66,191,256,11,19,335,314,26888,27922,475,450,186,186,250,307,18,35,346,293,305,255,12,9,9,8,4,0,0,1,16,20,319,274,20,22,17,17,10,3,2,3
50,54,81,West Virginia,Raleigh County,2016,76296,38244,38052,33381,34332,3622,2558,131,82,358,370,12,13,740,697,34078,34984,4039,2952,413,360,477,465,44,53,37431,37636,32735,33996,3523,2524,110,80,350,365,12,13,701,658,33397,34613,3919,2905,373,334,456,453,40,48,813,416,646,336,99,34,21,2,8,5,0,0,39,39,681,371,120,47,40,26,21,12,4,5
50,54,83,West Virginia,Randolph County,2016,29034,15009,14025,14426,13684,347,87,45,32,46,85,0,1,145,136,14567,13809,410,155,116,85,67,111,9,11,14877,13896,14308,13568,343,84,45,30,45,85,0,0,136,129,14440,13686,401,149,113,81,64,109,9,10,132,129,118,116,4,3,0,2,1,0,0,1,9,7,127,123,9,6,3,4,3,2,0,1
